date,strat_return,bench_return,strat_cum,bench_cum
2020-07-16,0.0,0.0058767692307692306,0.03134164132369888,0.14080779389290177
2020-07-17,0.0,-0.002893230769230769,0.03134164132369888,0.13750717368183252
2020-07-20,0.0,-0.012501846153846153,0.03134164132369888,0.12328623399756578
2020-07-21,0.0,-0.003122961538461538,0.03134164132369888,0.11977825429210798
2020-07-22,0.0,-0.007107499999999999,0.03134164132369888,0.11181943034972686
2020-07-23,0.0,-0.003243346153846154,0.03134164132369888,0.1082134150765306
2020-07-24,0.0,-0.04202461538461539,0.03134164132369888,0.06164117254386814
2020-07-27,-0.082437,-0.060973346153846156,-0.05367906956210289,-0.0030906421608243306
2020-07-28,0.04840845,0.04399273076923076,-0.007869140117046536,0.0407661228199212
2020-07-29,-0.027297428571428573,-0.028195538461538463,-0.034951761398211434,0.011421161574485916
2020-07-30,0.013688375000000001,0.013625153846153846,-0.021741819215140623,0.025201930504193948
2020-07-31,-0.0062195416666666675,-0.006218923076923077,-0.02782613673128964,0.018826278560075238
2020-08-03,0.025903958333333334,0.025125115384615385,-0.002642985484421212,0.04442440636577549
2020-08-04,0.019485041666666664,0.018995346153846154,0.01679055749995717,0.06426360949621857
2020-08-05,0.016363772727272727,0.01512453846153846,0.0334290870941234,0.0803601053912597
2020-08-06,-0.00303647619047619,-0.000526076923076923,0.03029110427661652,0.07979175287120044
2020-08-07,0.0027279473684210533,0.0028916153846153853,0.03310168418323545,0.0829140953159837
2020-08-10,0.008159285714285714,0.004473307692307692,0.04153105599639639,0.08775830326866907
2020-08-11,0.005847833333333333,0.002389653846153846,0.047621756023354056,0.0903576690817609
2020-08-12,0.0015832500000000002,0.002362076923076923,0.049280403168577847,0.09293317776979904
2020-08-13,0.00924209090909091,0.009644384615384614,0.05897794804378931,0.10347384569512563
2020-08-14,-0.0015432,-0.0005123846153846155,0.05734373327436826,0.10290844267311217
2020-08-17,0.004248400000000001,0.0027961923076923077,0.06183575239081107,0.1059923867766035
2020-08-18,0.00011711111111111124,-0.004416692307692307,0.06196010515559114,0.10110755870956112
2020-08-19,0.013191888888888888,0.006539923076923077,0.07596936486723638,0.10830871744294002
2020-08-20,0.007519571428571429,0.00039915384615384606,0.0840601933613101,0.10875110313023328
2020-08-21,0.013541,0.011162884615384616,0.09873945243961568,0.12112796376165647
2020-08-24,0.0,0.016841076923076924,0.09873945243961568,0.14000896603997903
2020-08-25,0.0,0.007862461538461539,0.09873945243961568,0.1489722426889697
2020-08-26,0.0,-0.0019327307692307695,0.09873945243961568,0.14675158868253257
2020-08-27,0.0,0.008925384615384616,0.09873945243961568,0.15698678766982765
2020-08-28,0.0,0.008850576923076923,0.09873945243961568,0.16722678823308312
2020-08-31,0.0,0.002005307692307692,0.09873945243961568,0.1695674370901945
2020-09-01,0.0,0.011095807692307693,0.09873945243961568,0.18254473245533265
2020-09-03,0.0,0.012767576923076923,0.09873945243961568,0.19764296329193543
2020-09-04,0.0,-0.004096576923076923,0.09873945243961568,0.19273672676642817
2020-09-07,0.0,-0.016204846153846153,0.09873945243961568,0.17340861160713605
2020-09-08,0.0,0.006361730769230769,0.09873945243961568,0.1808735212764776
2020-09-09,0.0,0.00029476923076923094,0.09873945243961568,0.18122160645598018
2020-09-10,0.0,0.0025877307692307697,0.09873945243961568,0.18427828995228657
2020-09-11,0.0,0.005312115384615384,0.09873945243961568,0.1905693128760082
2020-09-14,0.0,0.00790623076923077,0.09873945243961568,0.19998222861037052
2020-09-15,0.0,0.0019469230769230768,0.09873945243961568,0.2023185017031497
2020-09-16,0.0,0.003354,0.09873945243961568,0.20635107795786212
2020-09-17,0.0,-0.0024771923076923074,0.09873945243961568,0.20336271434716857
2020-09-18,0.0,0.0132365,0.09873945243961568,0.21929102491562502
2020-09-21,0.0,0.010281499999999999,0.09873945243961568,0.23182716558829508
2020-09-22,0.0,0.0037712307692307693,0.09873945243961568,0.23647267009753592
2020-09-23,0.0,0.006253192307692308,0.09873945243961568,0.24420457148686148
2020-09-24,0.0,-0.0026174999999999996,0.09873945243961568,0.2409478660209945
2020-09-25,0.0,-0.003343923076923077,0.09873945243961568,0.2367982318145485
2020-09-28,0.0,0.012136115384615382,0.09873945243961568,0.2518081578633382
2020-09-29,0.0,-0.01429176923076923,0.09873945243961568,0.2339176045499609
2020-09-30,0.0,0.0017661923076923078,0.09873945243961568,0.23609694033144324
2020-10-01,0.0,0.013425538461538461,0.09873945243961568,0.25269220734605313
2020-10-02,0.0,-0.005388538461538462,0.09873945243961568,0.24594202720629954
2020-10-05,0.0,0.012283615384615384,0.09873945243961568,0.2612466998600296
2020-10-06,0.0,0.005811076923076923,0.09873945243961568,0.26857590145189336
2020-10-07,0.0,0.0011502692307692312,0.09873945243961568,0.2700351052782288
2020-10-08,0.0,-0.00045996153846153865,0.09873945243961568,0.2694509379773049
2020-10-09,0.0,0.007948153846153846,0.09873945243961568,0.27954072933249297
2020-10-12,0.0,-0.0028785769230769234,0.09873945243961568,0.27585747291689944
2020-10-13,0.0,0.002192076923076923,0.09873945243961568,0.27865425064041593
2020-10-14,0.0,0.014046923076923077,0.09873945243961568,0.29661540854114254
2020-10-15,0.0,0.005915,0.09873945243961568,0.30428488868266323
2020-10-16,0.0,0.005076115384615384,0.09873945243961568,0.3109055892720265
2020-10-19,0.0,0.0037940000000000005,0.09873945243961568,0.3158791650777246
2020-10-20,0.0,0.006880038461538462,0.09873945243961568,0.3249324643441964
2020-10-21,0.0,-0.007784153846153847,0.09873945243961568,0.3146189862059774
2020-10-22,0.0,0.011408615384615385,0.09873945243961568,0.32961696859691436
2020-10-23,0.0,0.006872730769230769,0.09873945243961568,0.3387550680482816
2020-10-26,0.0,-0.012198769230769232,0.09873945243961568,0.3224239039166379
2020-10-27,0.0,-0.002323807692307692,0.09873945243961568,0.3193508450762248
2020-10-28,0.0,-0.0301225,0.09873945243961568,0.2796086992454161
2020-10-29,0.0,-0.0015193076923076922,0.09873945243961568,0.27766457990550863
2020-10-30,0.0,0.006301730769230769,0.09873945243961568,0.2857160781014556
2020-11-02,0.0,0.011603961538461539,0.09873945243961568,0.30063547802112645
2020-11-03,0.0,0.009101884615384616,0.09873945243961568,0.3124737120687502
2020-11-04,0.0,0.007483538461538462,0.09873945243961568,0.3222956595727746
2020-11-05,0.0,-0.0029319230769230768,0.09873945243961568,0.31841879041395815
2020-11-06,0.0,0.0029545384615384616,0.09873945243961568,0.322314109438651
2020-11-09,0.0,0.01942211538461538,0.09873945243961568,0.34799624664687356
2020-11-10,0.0,-0.0034166153846153843,0.09873945243961568,0.34339066193217604
2020-11-11,0.0,0.0014930000000000002,0.09873945243961568,0.34539634419044063
2020-11-12,0.0,0.0108775,0.09873945243961568,0.3600308929243723
2020-11-13,0.0,0.006980192307692308,0.09873945243961568,0.3695241701013867
2020-11-16,0.0,-0.016552461538461537,0.09873945243961568,0.34685517394979004
2020-11-17,0.0,0.020545576923076923,0.09873945243961568,0.37452709053041966
2020-11-18,0.0,0.0035454230769230775,0.09873945243961568,0.37940037059704235
2020-11-19,0.0,0.008299653846153845,0.09873945243961568,0.39084891618825424
2020-11-20,0.0,0.008820538461538461,0.09873945243961568,0.4031169525476819
2020-11-23,0.0,0.0019416923076923083,0.09873945243961568,0.4058413739412363
2020-11-24,0.0,-0.00042373076923076934,0.09873945243961568,0.4052456756944398
2020-11-25,0.0,-0.0025463076923076923,0.09873945243961568,0.40166748782083705
2020-11-26,0.0,0.0051648076923076925,0.09873945243961568,0.4089068308439916
2020-11-27,0.0,0.012510153846153846,0.09873945243961568,0.426532472052747
2020-11-30,0.0,-0.0031305000000000005,0.09873945243961568,0.42206671214898583
2020-12-01,0.0,0.006547653846153846,0.09873945243961568,0.43137791272627535
2020-12-02,0.0,0.00311672,0.09873945243961568,0.43583911689442756
2020-12-03,0.0,0.006564759999999999,0.09873945243961568,0.4452650560954514
2020-12-04,0.0,0.00283368,0.09873945243961568,0.44936047477960783
2020-12-07,0.0,0.0115774,0.09873945243961568,0.4661403007403213
2020-12-08,0.0,0.0036727599999999997,0.09873945243961568,0.4715250821912682
2020-12-09,0.0,0.008918538461538462,0.09873945243961568,0.4846489352339096
2020-12-10,0.0,-0.01535023076923077,0.09873945243961568,0.4618592314667762
2020-12-11,0.0,0.016746192307692306,0.09873945243961568,0.4863398072836942
2020-12-14,0.0,0.013499461538461537,0.09873945243961568,0.5064045943452049
2020-12-15,0.0,-0.009253076923076923,0.09873945243961568,0.4924657167564521
2020-12-16,0.0,0.011767038461538462,0.09873945243961568,0.510027618248053
2020-12-17,0.0,-0.0073408846153846154,0.09873945243961568,0.49894267973645
2020-12-18,0.0,0.018586692307692308,0.09873945243961568,0.5268030661115792
2020-12-21,0.0,0.017304346153846153,0.09873945243961568,0.5532233948763279
2020-12-22,0.0,0.008002923076923076,0.09873945243961568,0.5656537222268005
2020-12-23,0.0,-0.005174538461538461,0.09873945243961568,0.557552186823687
2020-12-24,0.0,-0.011735615384615384,0.09873945243961568,0.5392733534176575
2020-12-25,0.0,0.01547926923076923,0.09873945243961568,0.5631001800749584
2020-12-28,0.0,0.004616346153846153,0.09873945243961568,0.5703159915793239
2020-12-29,0.0,0.008960076923076923,0.09873945243961568,0.5843861436574123
2020-12-30,0.0,-0.0008409999999999998,0.09873945243961568,0.5830536749105963
2020-12-31,0.0,0.009969076923076923,0.09873945243961568,0.5988352587691397
2021-01-04,0.0,0.019765653846153846,0.09873945243961568,0.6304372830509963
2021-01-05,0.0,0.012157576923076924,0.09873945243961568,0.6502594497379413
2021-01-06,0.0,0.0076955,0.09873945243961568,0.6629590213333998
2021-01-07,0.0,0.014961653846153845,0.09873945243961568,0.6878396385709289
2021-01-08,0.0,0.005777769230769231,0.09873945243961568,0.6975915865011366
2021-01-11,0.0,0.008848499999999999,0.09873945243961568,0.712612725654292
2021-01-12,0.0,0.007824423076923078,0.09873945243961568,0.7260129321867337
2021-01-13,0.0,-0.0017596153846153846,0.09873945243961568,0.7229758132772128
2021-01-14,0.0,0.0069245,0.09873945243961568,0.7349065592962509
2021-01-15,0.0,0.00884423076923077,0.09873945243961568,0.750250473269719
2021-01-18,0.0,-0.005708692307692307,0.09873945243961568,0.7402588318564294
2021-01-19,0.0,-0.059278076923076926,0.09873945243961568,0.63709963495558
2021-01-20,0.0,0.007479384615384615,0.09873945243961568,0.6493441327791185
2021-01-21,0.0,0.0269465,0.09873945243961568,0.6937881844530509
2021-01-22,0.0,0.0015954230769230772,0.09873945243961568,0.6964904932099469
2021-01-25,0.0,0.002955846153846154,0.09873945243961568,0.701505058109338
2021-01-26,0.0,-0.024549230769230768,0.09873945243961568,0.6597344177827984
2021-01-27,-0.04798814285714286,-0.03913153846153846,0.04601298663316444,0.5947864565773917
2021-01-28,-0.07337215,-0.071329,-0.03073523512403209,0.481031933416183
2021-01-29,0.039809000000000004,0.03550242307692308,0.00785022590091522,0.5336121557067575
2021-02-01,-0.0313696,-0.02756503846153846,-0.02376563254550612,0.4913380776496177
2021-02-02,0.04290996,0.042570884615384615,0.01812454511259154,0.5548256588757692
2021-02-03,0.03617176,0.03478053846153846,0.05495190180851339,0.6089033325052848
2021-02-04,0.0045048,0.004991923076923076,0.05970424913578043,0.6169348541793565
2021-02-05,0.015858153846153848,0.015858153846153848,0.07650920214999846,0.6425764558561409
2021-02-08,-0.032856,-0.03475030769230769,0.04113941580415803,0.5854964186069997
2021-02-09,0.029130521739130433,0.03087773076923077,0.07146835018970665,0.6344529501563263
2021-02-17,0.04355983333333333,0.04014646153846154,0.118141332945912,0.700070452656202
2021-02-18,0.008795250000000001,0.01101173076923077,0.12797566550450434,0.7187911707695764
2021-02-19,0.012445000000000001,0.00038150000000000017,0.14201332266170796,0.7194468896012252
2021-02-22,-0.012658,0.001054307692307692,0.12755771802345617,0.7212597156834464
2021-02-23,0.0,0.00025600000000000004,0.12755771802345617,0.7217003581706614
2021-02-24,0.0,-0.01254203846153846,0.12755771802345617,0.7001067260592404
2021-02-25,0.0,0.0013598076923076923,0.12755771802345617,0.7024185442630797
2021-02-26,0.0,0.004146923076923077,0.12755771802345617,0.7094783430108662
2021-03-01,0.0,0.0175835,0.12755771802345617,0.7395369554551978
2021-03-02,0.0,-0.0005747307692307695,0.12755771802345617,0.7385371900426838
2021-03-03,0.0,-0.0007405769230769231,0.12755771802345617,0.7372496695198272
2021-03-04,0.0,-0.021606192307692305,0.12755771802345617,0.6997143190737067
2021-03-05,0.0,-0.002945307692307692,0.12755771802345617,0.6947081374150135
2021-03-08,0.0,0.002070846153846154,0.12755771802345617,0.698217617243271
2021-03-09,0.0,-0.0019343461538461537,0.12755771802345617,0.6949326765269628
2021-03-10,0.0,0.012401692307692308,0.12755771802345617,0.7159527100635037
2021-03-11,0.0,0.01184046153846154,0.12755771802345617,0.7362703821288294
2021-03-12,0.0,-0.0015707692307692308,0.12755771802345617,0.7335431020362855
2021-03-15,0.0,0.0044434999999999995,0.12755771802345617,0.7412461008101838
2021-03-16,0.0,0.005819192307692307,0.12755771802345617,0.7513787467258175
2021-03-17,0.0,0.007905846153846154,0.12755771802345617,0.7652248776545476
2021-03-18,0.021979,0.016900538461538463,0.15234030910789365,0.7950581285926126
2021-03-19,0.0,-0.0002551153846153846,0.15234030910789365,0.7946001816477297
2021-03-22,0.0,-0.007232423076923076,0.15234030910789365,0.7816208738801305
2021-03-23,0.0,-0.010542230769230769,0.15234030910789365,0.7628386154844076
2021-03-24,0.0,-0.022216846153846153,0.15234030910789365,0.7236739011701314
2021-03-25,0.0,-0.00017396153846153858,0.15234030910789365,0.7233740482064779
2021-03-26,0.0,-0.001199846153846153,0.15234030910789365,0.721306264483099
2021-03-29,0.0,0.014658346153846154,0.15234030910789365,0.746537767544676
2021-03-30,0.0,0.010305615384615385,0.15234030910789365,0.7645369140316964
2021-03-31,0.0,0.00800028,0.15234030910789365,0.778653703414286
2021-04-01,0.0,0.02058208,0.15234030910789365,0.8152620962302553
2021-04-02,0.0,0.00905944,0.15234030910789365,0.8317073542753273
2021-04-05,0.0,0.008147,0.15234030910789365,0.8466302740906082
2021-04-06,0.0,0.0020919999999999997,0.15234030910789365,0.8504934246240057
2021-04-07,0.0,0.0017105384615384615,0.15234030910789365,0.8536587647996492
2021-04-08,0.0,0.00010630769230769251,0.15234030910789365,0.8538558229852611
2021-04-09,0.0,0.0017147307692307692,0.15234030910789365,0.8570346866066514
2021-04-12,0.0,0.010199846153846153,0.15234030910789365,0.8759761547123952
2021-04-13,0.0,-0.010492423076923078,0.15234030910789365,0.8562926192149334
2021-04-14,0.0,0.008833961538461539,0.15234030910789365,0.8726910368172083
2021-04-15,0.0,-0.005452615384615385,0.15234030910789365,0.8624799728592274
2021-04-16,0.0,-0.007129192307692308,0.15234030910789365,0.8492019949634886
2021-04-19,0.0,0.024893,0.15234030910789365,0.8952341802241148
2021-04-20,0.0,0.003704153846153846,0.15234030910789365,0.902254419202154
2021-04-22,0.0,-0.03355011538461538,0.15234030910789365,0.8384335639470273
2021-04-23,0.0,0.023585576923076924,0.15234030910789365,0.8817940801874662
2021-04-26,0.0,-0.024880653846153847,0.15234030910789365,0.8349738130685802
2021-04-27,0.0,0.004019423076923077,0.15234030910789365,0.8423493491583776
2021-04-28,0.0,0.002425653846153846,0.15234030910789365,0.8468182509431226
2021-04-29,0.0,0.008060961538461538,0.15234030910789365,0.8617053818325038
2021-05-04,0.0,0.00606023076923077,0.15234030910789365,0.8729877460707276
2021-05-05,0.021414,0.013226423076923077,0.17701652448713023,0.8977606744181514
2021-05-06,0.020965,-0.002693846153846154,0.20169267592300288,0.8926483991244496
2021-05-07,-0.012526,0.0015798461538461537,0.18664027346439127,0.8956384924183893
2021-05-10,0.0025876666666666665,0.019370384615384616,0.1897109029453592,0.9323577391082611
2021-05-11,0.009577333333333332,-0.006881307692307693,0.20110516083316798,0.9190605909338452
2021-05-12,0.0217215,0.013498076923076922,0.22719496658420568,0.944964218410316
2021-05-13,0.017291,-0.0018714230769230774,0.24841439475141303,0.9413243674881933
2021-05-14,-0.012018000000000001,0.008668846153846154,0.2334109505552906,0.9581534097646611
2021-05-17,-0.0014646666666666662,-0.003369153846153846,0.2316044146497107,0.9515560896727933
2021-05-18,-0.006076999999999999,-0.004549307692307692,0.2241199546218844,0.9426778605420749
2021-05-19,0.020928,0.011686730769230769,0.24973833703221127,0.9653814136695753
2021-05-20,0.0,0.0180285,0.24973833703221127,1.0008142924859174
2021-05-21,0.0,0.004376307692307692,0.24973833703221127,1.0095704714650027
2021-05-24,0.0,0.01517323076923077,0.24973833703221127,1.040062147975573
2021-05-25,0.0,0.010460730769230767,0.24973833703221127,1.0614026888580441
2021-05-26,0.0,0.008178269230769232,0.24973833703221127,1.078261395040557
2021-05-27,0.0,-0.01132696153846154,0.24973833703221127,1.0547210081520633
2021-05-28,0.0,0.015473923076923078,0.24973833703221127,1.0865156029767458
2021-05-31,0.0,0.012658692307692307,0.24973833703221127,1.1129281619900278
2021-06-01,0.0,0.003513,0.24973833703221127,1.120350878623099
2021-06-02,0.0,0.004903692307692308,0.24973833703221127,1.1307484269162118
2021-06-03,0.0,0.023480346153846157,0.24973833703221127,1.1807791375469678
2021-06-04,0.0,0.004540846153846154,0.24973833703221127,1.190681720106086
2021-06-07,0.0,-0.022040615384615384,0.24973833703221127,1.1423977468831201
2021-06-08,0.0,-0.0370295,0.24973833703221127,1.0630658295149114
2021-06-09,0.0,0.016647653846153847,0.24973833703221127,1.0974110353065036
2021-06-10,0.0,-0.0028366923076923083,0.24973833703221127,1.0914613255565806
2021-06-11,0.0,0.027705961538461537,0.24973833703221127,1.1494072726016311
2021-06-14,0.0,0.007405384615384615,0.24973833703221127,1.1653244601503507
2021-06-15,0.0,0.004734769230769231,0.24973833703221127,1.175576771778903
2021-06-16,0.0,-0.014805692307692308,0.24973833703221127,1.143365851504182
2021-06-17,0.0,0.0034330769230769232,0.24973833703221127,1.1507241913466921
2021-06-18,0.0,0.012675423076923077,0.24973833703221127,1.1779855303937845
2021-06-21,0.0,-0.0070975384615384616,0.24973833703221127,1.1625271943231401
2021-06-22,0.0,0.007122846153846154,0.24973833703221127,1.1779305428318123
2021-06-23,0.0,-0.002779961538461539,0.24973833703221127,1.1718759796892995
2021-06-24,0.0,0.0020310769230769228,0.24973833703221127,1.1762872268714313
2021-06-25,0.0,0.01203180769230769,0.24973833703221127,1.2024718962683738
2021-06-28,0.0,0.012662384615384615,0.24973833703221127,1.2303604425234993
2021-06-29,0.0,0.002021884615384615,0.24973833703221127,1.234869973989
2021-06-30,0.0,-0.0010344615384615384,0.24973833703221127,1.2325580869574457
2021-07-01,0.0,0.008110884615384615,0.24973833703221127,1.2506661079979011
2021-07-02,0.0,0.007753423076923078,0.24973833703221127,1.2681164745381008
2021-07-05,0.0,-0.0011166153846153847,0.24973833703221127,1.265583860788532
2021-07-06,0.0,-0.047110192307692304,0.24973833703221127,1.1588517694175802
2021-07-07,0.0,0.029540461538461536,0.24973833703221127,1.2226252470793
2021-07-08,0.0,-0.0066715,0.24973833703221127,1.2077970027434102
2021-07-09,0.0,-0.01777207692307692,0.24973833703221127,1.1685598645801156
2021-07-12,0.0,-0.04273634615384615,0.24973833703221127,1.0758835395520823
2021-07-13,0.002759,0.002230923076923077,0.2531863651040831,1.0805146760454738
2021-07-14,0.008204333333333333,-0.01072,0.2634679237721853,1.0582115587182663
2021-07-15,0.01625375,0.013251807692307695,0.2840040155381973,1.0854865824844855
2021-07-16,0.0032700714285714286,0.005210269230769231,0.2882028003835797,1.0963525290563862
2021-07-19,-0.055474749999999996,-0.04929080769230769,0.2167400720830006,0.993021619691385
2021-07-20,0.03569752380952381,0.031074153846153845,0.26017467977618525,1.0549530801203857
2021-07-21,-0.0034124761904761906,-0.0036166538461538463,0.255874363685608,1.0475210261595027
2021-07-22,0.019871142857142858,0.01912973076923077,0.28083002257702794,1.0866895521342732
2021-07-23,-0.02349052380952381,-0.02258053846153846,0.2507426544357294,1.0395709784450147
2021-07-26,0.006487869565217391,0.005662038461538462,0.2588573096373621,1.051119107770008
2021-07-27,0.009382159999999999,0.009271076923076922,0.2706681103335493,1.0701351907965364
2021-07-28,0.004308,0.0041423076923076925,0.2761421485528661,1.07871032772149
2021-07-29,0.017667791666666665,0.016893192307692307,0.29868876217055074,1.1138263810396754
2021-07-30,0.016149416666666666,0.01615223076923077,0.3196618281111605,1.1479693925523162
2021-08-02,0.004302863636363636,0.0048839230769230765,0.32534015300363706,1.158459909837127
2021-08-03,0.01582764705882353,0.014165961538461539,0.3463171691782656,1.189036569902191
2021-08-04,0.0,-0.000526423076923077,0.3463171691782656,1.1878842105355658
2021-08-05,0.0,0.011055,0.3463171691782656,1.2120712704830368
2021-08-06,0.0,-0.0020102692307692313,0.3463171691782656,1.2076244116717163
2021-08-09,0.0,0.014744846153846154,0.3463171691782656,1.2401754939872909
2021-08-10,0.0,-0.0007551538461538462,0.3463171691782656,1.2384838168469465
2021-08-11,0.0,-0.010405961538461538,0.3463171691782656,1.2151902403443686
2021-08-12,0.0,-0.0069875,0.3463171691782656,1.1997115985399622
2021-08-13,0.0,0.003960961538461539,0.3463171691782656,1.2084245715774866
2021-08-16,0.0,0.013121423076923076,0.3463171691782656,1.2374022447146271
2021-08-17,0.0,-0.00381073076923077,0.3463171691782656,1.228876107137547
2021-08-18,0.0,-0.0019217307692307693,0.3463171691782656,1.2245928073416574
2021-08-19,0.0,0.0047009230769230765,0.3463171691782656,1.2350504470064467
2021-08-20,0.0,-0.03512926923076923,0.3463171691782656,1.1565347581092063
2021-08-23,0.0,-0.021437346153846158,0.3463171691782656,1.1103043760068183
2021-08-24,0.0,0.0013770769230769227,0.3463171691782656,1.1132104274636858
2021-08-25,0.0,0.009073115384615384,0.3463171691782656,1.132383829504036
2021-08-26,0.0,-0.010952115384615383,0.3463171691782656,1.1090297157590197
2021-08-27,0.0,0.00622173076923077,0.3463171691782656,1.1221515308347794
2021-08-30,0.0,0.01092876,0.3463171691782656,1.1453440155989054
2021-08-31,0.0,0.0010004,0.3463171691782656,1.1474902177521105
2021-09-01,0.0,-0.0035575999999999997,0.3463171691782656,1.1398503065534356
2021-09-06,0.0,0.01443803846153846,0.3463171691782656,1.1707455475813893
2021-09-07,0.0,-0.0004496923076923076,0.3463171691782656,1.1697693800066844
2021-09-08,0.0,-0.003546692307692308,0.3463171691782656,1.1620738756371485
2021-09-09,0.0,0.011205384615384615,0.3463171691782656,1.1863007449805378
2021-09-10,0.0,8.288461538461528e-05,0.3463171691782656,1.1864819556769008
2021-09-13,0.0,0.0011908076923076926,0.3463171691782656,1.189085635208813
2021-09-14,0.0,0.0001473461538461536,0.3463171691782656,1.1894081885576009
2021-09-15,0.0,0.010928576923076923,0.3463171691782656,1.2133353043622672
