date,open,high,low,close,volume,ticker
2020-01-02,6544.74326305903,6947.974089974905,6513.725709351474,6606.77880859375,376401,TPB
2020-01-03,6606.779390408476,6761.868048843089,6606.779390408476,6668.81494140625,286870,TPB
2020-01-06,6637.796985010982,6637.796985010982,6513.725890491258,6560.25244140625,470474,TPB
2020-01-07,6560.252234612758,6591.270226324743,6529.234681020377,6575.76123046875,188199,TPB
2020-01-08,6575.761104932797,6575.761104932797,6482.7080078125,6482.7080078125,500096,TPB
2020-01-09,6482.708541238755,6606.779201568376,6482.708541238755,6544.74365234375,549040,TPB
2020-01-10,6544.743839410701,6684.323938685604,6544.743839410701,6668.81494140625,387566,TPB
2020-01-13,6668.8147336725015,6715.341285941618,6637.797178199634,6684.32373046875,284818,TPB
2020-01-14,6684.323546666497,6730.85009765625,6684.323546666497,6730.85009765625,654456,TPB
2020-01-15,6730.849890825532,6746.35888671875,6544.743254465733,6746.35888671875,134076,TPB
2020-01-16,6746.358705595327,6854.9207976940115,6746.358705595327,6792.88525390625,1108936,TPB
2020-01-17,6870.429939545216,6870.429939545216,6684.32373046875,6684.32373046875,109428,TPB
2020-01-20,6684.323938685604,6746.359489683378,6219.057525262119,6668.81494140625,225632,TPB
2020-01-21,6482.708726532571,6699.832935964959,6482.708726532571,6668.81494140625,1230460,TPB
2020-01-22,6575.76183396941,6684.323938685604,6575.76183396941,6668.81494140625,130373,TPB
2020-01-30,6591.270324856112,6637.796875,6544.743336592614,6637.796875,297950,TPB
2020-01-31,6544.743113812968,6637.796649052861,6203.548278332012,6482.7080078125,258869,TPB
2020-02-03,6079.477314030948,6436.18115234375,6048.459760398376,6436.18115234375,501049,TPB
2020-02-04,6513.72607421875,6529.23507100107,6358.637420754441,6513.72607421875,42231,TPB
2020-02-05,6467.199544402691,6544.74365234375,6467.199544402691,6544.74365234375,82468,TPB
2020-02-06,6529.234778624391,6668.814429056056,6482.708228480503,6637.796875,224040,TPB
2020-02-07,6529.234974331371,6622.288077408316,6451.6904296875,6451.6904296875,226873,TPB
2020-02-10,6544.743113812968,6544.743113812968,6420.672463692436,6482.7080078125,207843,TPB
2020-02-11,6482.70851877374,6529.23507100107,6451.690525209101,6513.72607421875,124818,TPB
2020-02-12,6513.72586699233,6575.761414028393,6513.72586699233,6529.23486328125,16358903,TPB
2020-02-13,6529.23486328125,6575.761414028393,6498.216870703411,6529.23486328125,3340412,TPB
2020-02-14,6529.23492002383,6792.885668628652,6529.23492002383,6761.86767578125,853013,TPB
2020-02-17,6792.885668628652,6808.394665052353,6668.814573478282,6761.86767578125,599578,TPB
2020-02-18,6761.86767578125,6777.376672204951,6668.814573478282,6761.86767578125,321092,TPB
2020-02-19,6730.849899663189,6730.849899663189,6606.77880859375,6606.77880859375,360955,TPB
2020-02-20,6637.796875,6653.305432968223,6622.287878912168,6637.796875,420950,TPB
2020-02-21,6622.287804507331,6653.305358214888,6575.761254886193,6606.77880859375,23063426,TPB
2020-02-24,6358.637317976071,6513.7259689335915,6281.0927734375,6281.0927734375,5095563,TPB
2020-02-25,6110.495420041877,6498.21728515625,6110.495420041877,6498.21728515625,78882,TPB
2020-02-26,6482.7081399720155,6482.7081399720155,6358.637049202517,6436.18115234375,121230,TPB
2020-02-27,6436.1814637697435,6730.850209075467,6358.637356876402,6653.3056640625,784252,TPB
2020-02-28,6606.778882824335,6653.305432968223,6513.725782536558,6637.796875,452741,TPB
2020-03-02,6653.3051503949555,6668.814145824104,6544.743058630099,6622.28759765625,287074,TPB
2020-03-03,6668.814429056056,6746.35897137561,6622.287878912168,6637.796875,735713,TPB
2020-03-04,6746.358705595327,6870.4293550512575,6622.287618019803,6792.88525390625,26994368,TPB
2020-03-05,6916.95686205722,6916.95686205722,6792.88576514401,6823.9033203125,898545,TPB
2020-03-06,6792.88576514401,6823.9033203125,6715.341220043349,6823.9033203125,674471,TPB
2020-03-09,6358.63720703125,6513.7258552828,6358.63720703125,6358.63720703125,1413919,TPB
2020-03-10,6001.933123478864,6513.72607421875,6001.933123478864,6513.72607421875,700998,TPB
2020-03-11,6513.72607421875,6513.72607421875,6110.4952247158435,6513.72607421875,445827,TPB
2020-03-12,6296.6015625,6327.619116421646,6063.968374669028,6296.6015625,1765968,TPB
2020-03-13,5862.353141766749,6327.619076363645,5862.353141766749,6094.986328125,814625,TPB
2020-03-16,6094.986660284632,6343.12841796875,6094.986660284632,6343.12841796875,1631224,TPB
2020-03-17,6296.601871744791,6513.72607421875,6094.986666053153,6513.72607421875,779942,TPB
2020-03-18,6513.725709351474,6606.77880859375,6467.199159730335,6606.77880859375,1614446,TPB
2020-03-19,6591.270250799774,6606.77880859375,6451.690163816754,6606.77880859375,1456326,TPB
2020-03-20,6467.198977610194,6792.88525390625,6467.198977610194,6792.88525390625,3078559,TPB
2020-03-23,6792.885445197909,6792.885445197909,6358.637064574477,6606.77880859375,13895226,TPB
2020-03-24,6668.814442419034,6808.39453125,6513.72579558877,6808.39453125,5539662,TPB
2020-03-25,6684.323161807564,6808.394249383088,6684.323161807564,6792.88525390625,13613557,TPB
2020-03-26,6792.885597383436,6792.885597383436,6358.63720703125,6358.63720703125,488149,TPB
2020-03-27,6141.512902234216,6358.637093534822,6126.00390625,6126.00390625,285859,TPB
2020-03-30,5738.282202986346,6048.459939072897,5707.2646484375,5707.2646484375,481119,TPB
2020-03-31,5707.2648220637375,5707.2648220637375,5319.54296875,5319.54296875,354099,TPB
2020-04-01,4947.329918680407,5428.104857781071,4947.329918680407,5024.8740234375,829407,TPB
2020-04-03,5024.874035446715,5241.998230276875,5024.874035446715,5195.4716796875,293410,TPB
2020-04-06,5273.016055776738,5428.104698870229,5195.471515170191,5412.595703125,4514177,TPB
2020-04-07,5428.10498046875,5428.10498046875,5241.998336229983,5428.10498046875,579473,TPB
2020-04-08,5117.927963204233,5381.578728635293,5117.927963204233,5304.0341796875,13168738,TPB
2020-04-09,5412.595960707422,5459.122512037683,5335.051854530196,5397.08740234375,485776,TPB
2020-04-10,5397.087304501429,5397.087304501429,5273.016211123571,5335.0517578125,250711,TPB
2020-04-13,5381.578405860456,5428.104957190716,5335.051854530196,5397.08740234375,591421,TPB
2020-04-14,5428.105166404771,5443.614163485824,5335.052060157729,5381.57861328125,6131809,TPB
2020-04-15,5381.578284226463,5676.24658203125,5381.578284226463,5676.24658203125,24523083,TPB
2020-04-16,5676.246274318942,5676.246274318942,5521.157635757605,5629.7197265625,213220,TPB
2020-04-17,5614.211569737744,5769.300219358403,5614.211569737744,5738.2822265625,392023,TPB
2020-04-20,5738.282128442682,5800.317674854114,5676.24658203125,5676.24658203125,365873,TPB
2020-04-21,5660.738049339665,5660.738049339665,5304.033765408229,5335.0517578125,451554,TPB
2020-04-22,5273.016421966778,5490.140625,5273.016421966778,5490.140625,674588,TPB
2020-04-23,5645.229278863783,5645.229278863783,5428.10507583056,5490.140625,3389385,TPB
2020-04-24,5598.702726516611,5598.702726516611,5490.140625,5490.140625,99161,TPB
2020-04-27,5490.140528548339,5521.158083528321,5397.087425488767,5428.10498046875,84348,TPB
2020-04-28,5490.140528548339,5490.140528548339,5335.051877409178,5428.10498046875,100115,TPB
2020-04-29,5428.104957190716,5474.631508520976,5335.051854530196,5397.08740234375,254675,TPB
2020-05-04,5335.051854530196,5443.61395367401,5335.051854530196,5397.08740234375,216029,TPB
2020-05-05,5459.1220703125,5459.1220703125,5397.086965638142,5459.1220703125,7994861,TPB
2020-05-06,5490.140464704477,5583.193566681952,5459.122471965574,5567.6845703125,294912,TPB
2020-05-07,5645.2289796622,5645.2289796622,5567.684437780415,5614.21142578125,247991,TPB
2020-05-08,5645.2289796622,5738.282079424655,5598.702429780971,5614.21142578125,486441,TPB
2020-05-11,5614.211934638444,5893.371259228069,5614.211934638444,5815.8271484375,398126,TPB
2020-05-12,5831.33572658998,6219.05712890625,5753.791183254957,6219.05712890625,1022354,TPB
2020-05-13,6234.566260103505,6653.3056640625,6157.022153210163,6653.3056640625,1003263,TPB
2020-05-14,6978.9916597047495,6978.9916597047495,6653.305373489469,6777.37646484375,1887029,TPB
2020-05-15,6544.743278084376,6777.37646484375,6451.690178628469,6777.37646484375,979223,TPB
2020-05-18,6513.7262829716365,6761.868048843089,6482.708726532571,6668.81494140625,920154,TPB
2020-05-19,6792.88576514401,6854.921313600616,6668.8146682308015,6823.9033203125,899268,TPB
2020-05-20,6823.903089249299,6823.903089249299,6699.832434656854,6808.39453125,394512,TPB
2020-05-21,6792.885668628652,6823.903223356435,6699.832566325685,6761.86767578125,467262,TPB
2020-05-22,6808.394822484678,6823.903381147368,6513.72607421875,6513.72607421875,482132,TPB
2020-05-25,6513.72607421875,6606.77917867341,6451.690525209101,6513.72607421875,919749,TPB
2020-05-26,6513.7260967912525,6544.74365234375,6420.67299201413,6544.74365234375,18623733,TPB
2020-05-27,6637.796649052861,6668.814202053095,6482.7080078125,6482.7080078125,216751,TPB
2020-05-28,6513.725668697034,6653.305316689283,6389.654578401965,6405.16357421875,255225,TPB
2020-05-29,6389.654578401965,6451.6901235495,6358.637024888,6405.16357421875,356733,TPB
2020-06-01,6451.690163816754,6637.796800420912,6451.690163816754,6606.77880859375,435181,TPB
2020-06-02,6606.77917867341,6668.814727683059,6513.72607421875,6513.72607421875,363097,TPB
2020-06-03,6513.72579558877,6854.9210814871185,6513.72579558877,6808.39453125,1581149,TPB
2020-06-04,6823.9033203125,6854.921313600616,6792.88576514401,6823.9033203125,906095,TPB
2020-06-05,6792.88553513109,6854.9210814871185,6761.867542893271,6808.39453125,936037,TPB
2020-06-08,6730.850121053467,6823.903223356435,6730.850121053467,6761.86767578125,384705,TPB
2020-06-09,6761.867861019809,6761.867861019809,6668.814756167691,6715.34130859375,123777,TPB
2020-06-10,6715.341220043349,6823.9033203125,6715.341220043349,6823.9033203125,3722198,TPB
2020-06-11,6823.903177120648,6870.429727956888,6389.65478515625,6389.65478515625,365958,TPB
2020-06-12,5986.424564816174,6513.72607421875,5986.424564816174,6513.72607421875,431972,TPB
2020-06-15,6513.725754310345,6513.725754310345,6296.6015625,6296.6015625,239082,TPB
2020-06-16,6296.601871744791,6513.72607421875,6296.601871744791,6513.72607421875,196298,TPB
2020-06-17,6513.726142520598,6513.726142520598,6374.146484375,6374.146484375,56984,TPB
2020-06-18,6327.619033254432,6420.672570035534,6327.619033254432,6405.16357421875,58257,TPB
2020-06-19,6420.672969764091,6513.72607421875,6343.128423972122,6513.72607421875,237492,TPB
2020-06-22,6513.726282434325,6606.779389863489,6358.6376240125055,6498.21728515625,1222100,TPB
2020-06-23,6637.796800420912,6637.796800420912,6436.1811679031725,6606.77880859375,6746173,TPB
2020-06-24,6482.708408423491,6606.779066211199,6482.708408423491,6591.2705078125,3322565,TPB
2020-06-25,6467.199521991421,6544.74362966376,6389.654976199451,6513.72607421875,3688295,TPB
2020-06-26,6420.672788661273,6560.25244140625,6420.672788661273,6560.25244140625,3065598,TPB
2020-06-29,6513.72576879574,6513.72576879574,6296.601576502549,6467.19921875,2286694,TPB
2020-06-30,6467.199328629728,6467.199328629728,6389.65478515625,6389.65478515625,2995219,TPB
2020-07-01,6389.6546765940275,6482.708214805117,6358.637122603404,6467.19921875,66557,TPB
2020-07-02,6358.637326610555,6467.199426240199,6358.637326610555,6451.6904296875,96728,TPB
2020-07-03,6451.690332311109,6451.690332311109,6389.65478515625,6389.65478515625,65747,TPB
2020-07-06,6436.181021132756,6482.7080078125,6405.163468132521,6482.7080078125,159444,TPB
2020-07-07,6513.726282434325,6606.779389863489,6498.21728515625,6498.21728515625,246922,TPB
2020-07-08,6498.2167864487255,6730.849975287777,6498.2167864487255,6637.796875,229190,TPB
2020-07-09,6668.814442419034,6916.956627843147,6668.814442419034,6808.39453125,621825,TPB
