date,close,high,low,open,volume,ticker
2020-01-02,10628.01953125,10776.6630859375,10553.697265625,10776.6630859375,1579816,DXG
2020-01-03,10330.732421875,10739.501953125,10256.41015625,10628.01953125,3223735,DXG
2020-01-06,10182.0888671875,10405.0537109375,10107.7666015625,10256.41015625,4058443,DXG
2020-01-07,10330.732421875,10367.892578125,10182.0888671875,10182.0888671875,1553311,DXG
2020-01-08,9884.80078125,10219.2490234375,9847.640625,10182.0888671875,2485715,DXG
2020-01-09,10070.60546875,10182.0888671875,10033.4443359375,10070.60546875,2780083,DXG
2020-01-10,9959.123046875,10107.7666015625,9921.9619140625,10070.60546875,1012163,DXG
2020-01-13,10070.60546875,10182.0888671875,9959.123046875,9959.123046875,756775,DXG
2020-01-14,9921.9619140625,10182.0888671875,9884.80078125,10107.7666015625,1571716,DXG
2020-01-15,9959.123046875,10033.4443359375,9921.9619140625,9959.123046875,619951,DXG
2020-01-16,9884.80078125,10070.60546875,9847.640625,9959.123046875,1023209,DXG
2020-01-17,9661.8359375,9959.123046875,9587.513671875,9959.123046875,1983588,DXG
2020-01-20,9587.513671875,9884.80078125,9550.3525390625,9661.8359375,1191531,DXG
2020-01-21,9550.3525390625,9661.8359375,9438.8701171875,9587.513671875,2180016,DXG
2020-01-22,9698.9970703125,9736.1572265625,9550.3525390625,9550.3525390625,1327603,DXG
2020-01-30,9215.9052734375,9513.1923828125,9178.744140625,9513.1923828125,3726845,DXG
2020-01-31,8584.169921875,9290.2265625,8584.169921875,9215.9052734375,3923073,DXG
2020-02-03,8063.9169921875,8398.365234375,7989.5947265625,8175.3994140625,7560039,DXG
2020-02-04,7952.43408203125,8398.365234375,7840.951171875,8138.23876953125,5587644,DXG
2020-02-05,8101.07763671875,8324.04296875,7989.5947265625,7989.5947265625,9863308,DXG
2020-02-06,8658.4912109375,8658.4912109375,8249.7216796875,8361.2041015625,3337484,DXG
2020-02-07,9253.0654296875,9253.0654296875,8807.134765625,8918.6171875,6408937,DXG
2020-02-10,9178.744140625,9438.8701171875,8918.6171875,8992.939453125,5692929,DXG
2020-02-11,9401.708984375,9476.03125,9104.421875,9178.744140625,2807653,DXG
2020-02-12,9513.1923828125,9587.513671875,9290.2265625,9438.8701171875,2905390,DXG
2020-02-13,9438.8701171875,9513.1923828125,9253.0654296875,9513.1923828125,1750346,DXG
2020-02-14,9698.9970703125,9810.4794921875,9364.548828125,9401.708984375,2230837,DXG
2020-02-17,9476.03125,9773.318359375,9438.8701171875,9661.8359375,1586920,DXG
2020-02-18,9438.8701171875,9624.6748046875,9178.744140625,9476.03125,1783405,DXG
2020-02-19,9141.5830078125,9438.8701171875,9104.421875,9401.708984375,1725521,DXG
2020-02-20,9215.9052734375,9327.3876953125,9104.421875,9290.2265625,1766613,DXG
2020-02-21,9438.8701171875,9587.513671875,9215.9052734375,9215.9052734375,2411753,DXG
2020-02-24,8807.134765625,9178.744140625,8807.134765625,8844.2958984375,3173521,DXG
2020-02-25,8992.939453125,9067.26171875,8398.365234375,8398.365234375,2132064,DXG
2020-02-26,8918.6171875,9067.26171875,8769.9736328125,8769.9736328125,3043061,DXG
2020-02-27,9067.26171875,9104.421875,8732.8134765625,8844.2958984375,2052518,DXG
2020-02-28,8807.134765625,8955.7783203125,8769.9736328125,8807.134765625,2776477,DXG
2020-03-02,8807.134765625,8918.6171875,8769.9736328125,8918.6171875,1231964,DXG
2020-03-03,9290.2265625,9290.2265625,8881.45703125,8992.939453125,2640057,DXG
2020-03-04,9624.6748046875,9736.1572265625,9178.744140625,9215.9052734375,4638569,DXG
2020-03-05,9550.3525390625,9884.80078125,9550.3525390625,9810.4794921875,2235519,DXG
2020-03-06,10182.0888671875,10182.0888671875,9364.548828125,9438.8701171875,6494403,DXG
2020-03-09,9476.03125,9810.4794921875,9476.03125,9513.1923828125,5248497,DXG
2020-03-10,9364.548828125,9550.3525390625,8918.6171875,9104.421875,3368524,DXG
2020-03-11,8769.9736328125,9513.1923828125,8732.8134765625,9438.8701171875,5825663,DXG
2020-03-12,8175.3994140625,8324.04296875,8175.3994140625,8175.3994140625,5429616,DXG
2020-03-13,8175.3994140625,8249.7216796875,7617.98583984375,7617.98583984375,4639834,DXG
2020-03-16,7915.27294921875,8324.04296875,7692.3076171875,8175.3994140625,2223960,DXG
2020-03-17,8249.7216796875,8286.8818359375,7506.5029296875,7543.6640625,2913894,DXG
2020-03-18,8101.07763671875,8398.365234375,7989.5947265625,8398.365234375,2009864,DXG
2020-03-19,7915.27294921875,7952.43408203125,7655.14697265625,7952.43408203125,4341724,DXG
2020-03-20,7766.62939453125,7915.27294921875,7617.98583984375,7840.951171875,1615364,DXG
2020-03-23,7224.080078125,7506.5029296875,7224.080078125,7506.5029296875,6240224,DXG
2020-03-24,6993.6826171875,7231.51220703125,6874.767578125,7134.89404296875,2144751,DXG
2020-03-25,7283.53759765625,7320.69873046875,7134.89404296875,7283.53759765625,1725750,DXG
2020-03-26,6986.25048828125,7209.2158203125,6949.08935546875,7209.2158203125,1258161,DXG
2020-03-27,6651.80224609375,7060.572265625,6644.3701171875,6986.25048828125,4256272,DXG
2020-03-30,6191.0068359375,6391.67578125,6191.0068359375,6339.65087890625,578536,DXG
2020-03-31,5759.9404296875,6191.0068359375,5759.9404296875,5871.42333984375,6580718,DXG
2020-04-01,5774.8046875,5938.31298828125,5358.6025390625,5358.6025390625,3457960,DXG
2020-04-03,6176.142578125,6176.142578125,5945.7451171875,5982.90576171875,2219736,DXG
2020-04-06,6607.208984375,6607.208984375,6198.439453125,6577.48046875,3333205,DXG
2020-04-07,6488.29443359375,6763.28515625,6391.67578125,6614.6416015625,3065692,DXG
2020-04-08,6763.28515625,6837.60693359375,6109.2529296875,6243.0322265625,1936146,DXG
2020-04-09,6815.31005859375,7060.572265625,6793.013671875,6986.25048828125,3292409,DXG
2020-04-10,6718.69189453125,6919.36083984375,6711.259765625,6726.1240234375,2060442,DXG
2020-04-13,6726.1240234375,6874.767578125,6688.96337890625,6696.3955078125,1780579,DXG
2020-04-14,6651.80224609375,6822.74267578125,6451.13330078125,6726.1240234375,2379676,DXG
2020-04-15,6986.25048828125,7023.4111328125,6688.96337890625,6703.82763671875,5967628,DXG
2020-04-16,6874.767578125,6986.25048828125,6770.71728515625,6986.25048828125,6474848,DXG
2020-04-17,7350.42724609375,7350.42724609375,6897.064453125,6986.25048828125,7565045,DXG
2020-04-20,7840.951171875,7840.951171875,7543.6640625,7655.14697265625,7871482,DXG
2020-04-21,7298.40185546875,7915.27294921875,7298.40185546875,7580.8251953125,8936244,DXG
2020-04-22,7238.94482421875,7395.0205078125,6882.19970703125,6949.08935546875,4057717,DXG
2020-04-23,7105.16552734375,7543.6640625,7105.16552734375,7432.18115234375,4256379,DXG
2020-04-24,7105.16552734375,7209.2158203125,6986.25048828125,7105.16552734375,2789609,DXG
2020-04-27,7238.94482421875,7305.83447265625,7097.7333984375,7164.623046875,4714549,DXG
2020-04-28,7402.45263671875,7543.6640625,7238.94482421875,7298.40185546875,4347644,DXG
2020-04-29,7350.42724609375,7469.34228515625,7224.080078125,7432.18115234375,2288492,DXG
2020-05-04,6949.08935546875,7172.05517578125,6949.08935546875,7172.05517578125,4619799,DXG
2020-05-05,6986.25048828125,7060.572265625,6807.8779296875,6986.25048828125,3247039,DXG
2020-05-06,7060.572265625,7120.02978515625,6956.52197265625,6986.25048828125,2656715,DXG
2020-05-07,7224.080078125,7276.10546875,7112.59765625,7134.89404296875,2980617,DXG
2020-05-08,7268.67333984375,7580.8251953125,7224.080078125,7268.67333984375,5076757,DXG
2020-05-11,7580.8251953125,7617.98583984375,7372.72412109375,7424.7490234375,4574563,DXG
2020-05-12,7729.46875,7840.951171875,7417.31689453125,7580.8251953125,5591237,DXG
2020-05-13,8138.23876953125,8249.7216796875,7543.6640625,7655.14697265625,8117521,DXG
2020-05-14,8175.3994140625,8361.2041015625,7915.27294921875,8063.9169921875,4656196,DXG
2020-05-15,7878.1123046875,8212.560546875,7840.951171875,8212.560546875,4117133,DXG
2020-05-18,7878.1123046875,7989.5947265625,7655.14697265625,7878.1123046875,4758130,DXG
2020-05-19,8175.3994140625,8324.04296875,7952.43408203125,8063.9169921875,6907284,DXG
2020-05-20,8101.07763671875,8249.7216796875,7989.5947265625,8101.07763671875,3806835,DXG
2020-05-21,8472.6865234375,8621.330078125,8101.07763671875,8101.07763671875,10936942,DXG
2020-05-22,8249.7216796875,8584.169921875,8175.3994140625,8547.0087890625,6521730,DXG
2020-05-25,8398.365234375,8435.525390625,8138.23876953125,8249.7216796875,5985927,DXG
2020-05-26,8584.169921875,8621.330078125,8361.2041015625,8398.365234375,5574069,DXG
2020-05-27,8286.8818359375,8658.4912109375,8286.8818359375,8658.4912109375,6337249,DXG
2020-05-28,8398.365234375,8584.169921875,8212.560546875,8324.04296875,12095813,DXG
2020-05-29,8398.365234375,8398.365234375,8286.8818359375,8361.2041015625,3621573,DXG
2020-06-01,8435.525390625,8584.169921875,8398.365234375,8509.84765625,8757360,DXG
2020-06-02,8472.6865234375,8732.8134765625,8435.525390625,8509.84765625,6598586,DXG
2020-06-03,8621.330078125,8658.4912109375,8435.525390625,8509.84765625,4028250,DXG
2020-06-04,8844.2958984375,9030.1005859375,8695.65234375,8695.65234375,8029524,DXG
2020-06-05,8918.6171875,8918.6171875,8695.65234375,8844.2958984375,3975425,DXG
2020-06-08,9215.9052734375,9290.2265625,9067.26171875,9141.5830078125,6859788,DXG
2020-06-09,9104.421875,9290.2265625,9067.26171875,9253.0654296875,5586137,DXG
2020-06-10,9067.26171875,9178.744140625,8695.65234375,9067.26171875,6387059,DXG
2020-06-11,8584.169921875,9698.9970703125,8584.169921875,8992.939453125,14223292,DXG
2020-06-12,8918.6171875,8918.6171875,8175.3994140625,8175.3994140625,6359006,DXG
2020-06-15,8695.65234375,9290.2265625,8584.169921875,9290.2265625,7466097,DXG
2020-06-16,9104.421875,9141.5830078125,8844.2958984375,8881.45703125,10598717,DXG
2020-06-17,8918.6171875,9215.9052734375,8844.2958984375,9141.5830078125,7632427,DXG
2020-06-18,8955.7783203125,9030.1005859375,8769.9736328125,8844.2958984375,2902296,DXG
2020-06-19,9438.8701171875,9476.03125,8992.939453125,8992.939453125,10200434,DXG
2020-06-22,9364.548828125,9624.6748046875,9327.3876953125,9513.1923828125,5272286,DXG
2020-06-23,9401.708984375,9550.3525390625,9253.0654296875,9327.3876953125,6821724,DXG
2020-06-24,8992.939453125,9438.8701171875,8992.939453125,9401.708984375,6803345,DXG
2020-06-25,9030.1005859375,9141.5830078125,8769.9736328125,8844.2958984375,6973698,DXG
2020-06-26,8918.6171875,9215.9052734375,8844.2958984375,9178.744140625,3499240,DXG
2020-06-29,8398.365234375,8881.45703125,8361.2041015625,8658.4912109375,5870173,DXG
2020-06-30,8324.04296875,8621.330078125,7952.43408203125,8509.84765625,4679500,DXG
2020-07-01,8695.65234375,8695.65234375,8175.3994140625,8249.7216796875,3851910,DXG
2020-07-02,8509.84765625,8769.9736328125,8398.365234375,8769.9736328125,2830002,DXG
2020-07-03,8547.0087890625,8547.0087890625,8361.2041015625,8547.0087890625,2944342,DXG
2020-07-06,8695.65234375,8732.8134765625,8472.6865234375,8658.4912109375,3958029,DXG
2020-07-07,8547.0087890625,8769.9736328125,8547.0087890625,8732.8134765625,5204472,DXG
2020-07-08,8547.0087890625,8658.4912109375,8509.84765625,8547.0087890625,2376043,DXG
2020-07-09,8621.330078125,8695.65234375,8509.84765625,8584.169921875,2519124,DXG
2020-07-10,8621.330078125,8695.65234375,8547.0087890625,8584.169921875,3296029,DXG
2020-07-13,8472.6865234375,8732.8134765625,8435.525390625,8732.8134765625,3207858,DXG
2020-07-14,8472.6865234375,8547.0087890625,8398.365234375,8472.6865234375,1864956,DXG
2020-07-15,8472.6865234375,8658.4912109375,8472.6865234375,8547.0087890625,2273288,DXG
2020-07-16,8286.8818359375,8547.0087890625,8175.3994140625,8472.6865234375,7033235,DXG
2020-07-17,8286.8818359375,8361.2041015625,8175.3994140625,8324.04296875,5577755,DXG
2020-07-20,7952.43408203125,8286.8818359375,7952.43408203125,8286.8818359375,7093486,DXG
2020-07-21,7543.6640625,7878.1123046875,7469.34228515625,7803.79052734375,11028603,DXG
2020-07-22,7692.3076171875,7915.27294921875,7506.5029296875,7506.5029296875,5499473,DXG
2020-07-23,7543.6640625,7766.62939453125,7543.6640625,7729.46875,2518007,DXG
2020-07-24,7015.97900390625,7617.98583984375,7015.97900390625,7506.5029296875,15353835,DXG
2020-07-27,6525.455078125,6688.96337890625,6525.455078125,6614.6416015625,19713026,DXG
2020-07-28,6785.58154296875,6785.58154296875,6465.99755859375,6540.31982421875,5050520,DXG
2020-07-29,6562.6162109375,6688.96337890625,6317.35400390625,6503.15869140625,5026450,DXG
2020-07-30,6599.77685546875,6711.259765625,6570.04833984375,6570.04833984375,2392794,DXG
2020-07-31,6525.455078125,6636.93798828125,6376.8115234375,6391.67578125,7301793,DXG
2020-08-03,6733.55615234375,6740.98828125,6503.15869140625,6503.15869140625,6834250,DXG
2020-08-04,7134.89404296875,7134.89404296875,6763.28515625,6837.60693359375,4972993,DXG
2020-08-05,7134.89404296875,7268.67333984375,7023.4111328125,7134.89404296875,5631346,DXG
2020-08-06,7023.4111328125,7142.326171875,7008.546875,7068.00439453125,3510582,DXG
2020-08-07,7001.11474609375,7060.572265625,6919.36083984375,7060.572265625,3686413,DXG
2020-08-10,7164.623046875,7283.53759765625,7001.11474609375,7008.546875,10294701,DXG
2020-08-11,7082.86865234375,7224.080078125,7068.00439453125,7134.89404296875,3355971,DXG
2020-08-12,7053.14013671875,7149.75830078125,7023.4111328125,7134.89404296875,3957302,DXG
