date,close,high,low,open,volume,ticker
2020-01-02,3492.908447265625,3492.908447265625,3368.966552734375,3368.966552734375,86562,ELC
2020-01-03,3577.414306640625,3577.414306640625,3436.5712890625,3436.5712890625,97799,ELC
2020-01-06,3605.5830078125,3605.5830078125,3515.443359375,3515.443359375,48292,ELC
2020-01-07,3656.28662109375,3656.28662109375,3577.414306640625,3605.5830078125,27381,ELC
2020-01-08,3661.920166015625,3887.269287109375,3577.414306640625,3577.414306640625,89153,ELC
2020-01-09,3825.29833984375,3825.29833984375,3605.5830078125,3774.5947265625,36844,ELC
2020-01-10,3876.001708984375,3881.635498046875,3718.257568359375,3881.635498046875,22714,ELC
2020-01-13,3785.862060546875,3881.635498046875,3780.228515625,3876.001708984375,116117,ELC
2020-01-14,3842.199462890625,3847.8330078125,3785.862060546875,3785.862060546875,41830,ELC
2020-01-15,3836.565673828125,3842.199462890625,3830.931884765625,3842.199462890625,25198,ELC
2020-01-16,3842.199462890625,3842.199462890625,3774.5947265625,3774.5947265625,40500,ELC
2020-01-17,3785.862060546875,3808.39697265625,3785.862060546875,3791.495849609375,74368,ELC
2020-01-20,3819.66455078125,3825.29833984375,3605.5830078125,3605.5830078125,9437,ELC
2020-01-21,3808.39697265625,3819.66455078125,3774.5947265625,3819.66455078125,84876,ELC
2020-01-22,3791.495849609375,3808.39697265625,3785.862060546875,3802.763427734375,82160,ELC
2020-01-30,3814.03076171875,3887.269287109375,3774.5947265625,3887.269287109375,32104,ELC
2020-01-31,3814.03076171875,3819.66455078125,3746.426025390625,3819.66455078125,38511,ELC
2020-02-03,3830.931884765625,3830.931884765625,3746.426025390625,3774.5947265625,4590,ELC
2020-02-04,3819.66455078125,3842.199462890625,3605.5830078125,3830.931884765625,24524,ELC
2020-02-05,3774.5947265625,3797.129638671875,3661.920166015625,3797.129638671875,6100,ELC
2020-02-06,3661.920166015625,3774.5947265625,3577.414306640625,3661.920166015625,41991,ELC
2020-02-07,3690.0888671875,3718.257568359375,3605.5830078125,3718.257568359375,11141,ELC
2020-02-10,3661.920166015625,3661.920166015625,3442.205078125,3605.5830078125,9046,ELC
2020-02-11,3735.15869140625,3887.269287109375,3661.920166015625,3661.920166015625,91799,ELC
2020-02-12,3791.495849609375,3830.931884765625,3673.187744140625,3673.187744140625,171798,ELC
2020-02-13,3791.495849609375,3830.931884765625,3791.495849609375,3830.931884765625,58872,ELC
2020-02-14,4056.281005859375,4056.281005859375,3780.228515625,3853.466796875,1382364,ELC
2020-02-17,4337.96728515625,4337.96728515625,4281.6298828125,4337.96728515625,1523853,ELC
2020-02-18,4281.6298828125,4619.6533203125,4281.6298828125,4428.1064453125,275176,ELC
2020-02-19,4050.647216796875,4197.1240234375,4028.1123046875,4140.78662109375,815280,ELC
2020-02-20,3943.6064453125,4219.65869140625,3926.705322265625,4050.647216796875,1066785,ELC
2020-02-21,3926.705322265625,4112.6181640625,3887.269287109375,3921.071533203125,468583,ELC
2020-02-24,3656.28662109375,3881.635498046875,3656.28662109375,3774.5947265625,320154,ELC
2020-02-25,3442.205078125,3543.612060546875,3402.76904296875,3487.27490234375,884453,ELC
2020-02-26,3385.867919921875,3549.245849609375,3211.222412109375,3295.728271484375,276755,ELC
2020-02-27,3492.908447265625,3492.908447265625,3340.798095703125,3385.867919921875,194590,ELC
2020-02-28,3323.896728515625,3419.670166015625,3318.26318359375,3391.50146484375,192034,ELC
2020-03-02,3256.292236328125,3323.896728515625,3256.292236328125,3323.896728515625,82940,ELC
2020-03-03,3273.193359375,3323.896728515625,3256.292236328125,3256.292236328125,124246,ELC
2020-03-04,3464.739990234375,3464.739990234375,3267.5595703125,3273.193359375,218055,ELC
