date,close,high,low,open,volume,ticker
2020-01-02,15670.87109375,15759.57421875,15552.6005859375,15730.0068359375,1341023,KDH
2020-01-03,15611.736328125,15730.0068359375,15493.4658203125,15670.87109375,598571,KDH
2020-01-06,15670.87109375,15670.87109375,15375.1943359375,15582.16796875,540553,KDH
2020-01-07,15552.6005859375,15670.87109375,15434.330078125,15611.736328125,217379,KDH
2020-01-08,15079.517578125,15523.033203125,14902.111328125,15375.1943359375,2219955,KDH
2020-01-09,15138.6533203125,15316.0595703125,14842.9765625,15109.0859375,417699,KDH
2020-01-10,15138.6533203125,15168.220703125,14902.111328125,15109.0859375,478899,KDH
2020-01-13,15138.6533203125,15168.220703125,15079.517578125,15109.0859375,1676371,KDH
2020-01-14,15138.6533203125,15168.220703125,15020.3828125,15079.517578125,183509,KDH
2020-01-15,15138.6533203125,15168.220703125,15049.9501953125,15138.6533203125,1728402,KDH
2020-01-16,15256.923828125,15256.923828125,15079.517578125,15109.0859375,2773581,KDH
2020-01-17,15256.923828125,15316.0595703125,15197.7880859375,15256.923828125,134468,KDH
2020-01-20,15256.923828125,15256.923828125,15168.220703125,15227.3564453125,127652,KDH
2020-01-21,15286.4912109375,15316.0595703125,15079.517578125,15227.3564453125,645026,KDH
2020-01-22,15316.0595703125,15375.1943359375,15256.923828125,15256.923828125,1134091,KDH
2020-01-30,15079.517578125,15256.923828125,14902.111328125,15197.7880859375,313889,KDH
2020-01-31,14783.8408203125,15079.517578125,14665.5703125,15079.517578125,331846,KDH
2020-02-03,14606.4345703125,14665.5703125,14192.4873046875,14369.8935546875,407673,KDH
2020-02-04,14606.4345703125,14695.1376953125,14429.029296875,14606.4345703125,427017,KDH
2020-02-05,14636.0029296875,14636.0029296875,14547.2998046875,14576.8671875,1848062,KDH
2020-02-06,14724.7060546875,14754.2734375,14488.1640625,14636.0029296875,444148,KDH
2020-02-07,14724.7060546875,14724.7060546875,14606.4345703125,14724.7060546875,295708,KDH
2020-02-10,14724.7060546875,14724.7060546875,14606.4345703125,14695.1376953125,180768,KDH
2020-02-11,14783.8408203125,14783.8408203125,14665.5703125,14695.1376953125,258506,KDH
2020-02-12,14961.2470703125,14961.2470703125,14724.7060546875,14754.2734375,1950201,KDH
2020-02-13,14724.7060546875,14902.111328125,14695.1376953125,14842.9765625,172785,KDH
2020-02-14,14488.1640625,14695.1376953125,14310.7578125,14665.5703125,785161,KDH
2020-02-17,14488.1640625,14488.1640625,14340.326171875,14340.326171875,500746,KDH
2020-02-18,14488.1640625,14517.7314453125,14399.4609375,14488.1640625,1151879,KDH
2020-02-19,14488.1640625,14488.1640625,14429.029296875,14458.5966796875,1587388,KDH
2020-02-20,14517.7314453125,14517.7314453125,14458.5966796875,14488.1640625,486423,KDH
2020-02-21,14517.7314453125,14576.8671875,14429.029296875,14517.7314453125,676698,KDH
2020-02-24,14399.4609375,14488.1640625,14310.7578125,14369.8935546875,753403,KDH
2020-02-25,14606.4345703125,14606.4345703125,14369.8935546875,14369.8935546875,3116542,KDH
2020-02-26,14488.1640625,14547.2998046875,14429.029296875,14488.1640625,146762,KDH
2020-02-27,14665.5703125,14665.5703125,14458.5966796875,14458.5966796875,289383,KDH
2020-02-28,14517.7314453125,14606.4345703125,14429.029296875,14429.029296875,172904,KDH
2020-03-02,14547.2998046875,14576.8671875,14488.1640625,14517.7314453125,326485,KDH
2020-03-03,14547.2998046875,14665.5703125,14517.7314453125,14665.5703125,315916,KDH
2020-03-04,14665.5703125,14724.7060546875,14547.2998046875,14547.2998046875,346677,KDH
2020-03-05,14665.5703125,14695.1376953125,14636.0029296875,14665.5703125,169724,KDH
2020-03-06,14488.1640625,14636.0029296875,14488.1640625,14636.0029296875,212696,KDH
2020-03-09,13601.1337890625,14310.7578125,13601.1337890625,14192.4873046875,985534,KDH
2020-03-10,13896.810546875,13896.810546875,13601.1337890625,13601.1337890625,255039,KDH
2020-03-11,13601.1337890625,13985.513671875,13423.7275390625,13896.810546875,289654,KDH
