date,close,high,low,open,volume,ticker
2023-07-17,28000.0,28900.0,28000.0,28850.0,41755400,STB
2023-07-19,28250.0,28600.0,28200.0,28450.0,11967700,STB
2023-07-20,27850.0,28300.0,27600.0,28250.0,27303420,STB
2023-07-21,28750.0,28750.0,27800.0,27950.0,30065860,STB
2023-07-24,28700.0,28900.0,28450.0,28750.0,17377080,STB
2023-07-26,28300.0,28500.0,28200.0,28500.0,14699850,STB
2023-07-28,28650.0,28750.0,28100.0,28100.0,20958860,STB
2023-08-03,28600.0,29200.0,28600.0,29150.0,21402500,STB
2023-08-04,28950.0,28950.0,28500.0,28600.0,18096270,STB
2023-08-07,30050.0,30250.0,29050.0,29050.0,49704690,STB
2023-08-08,29800.0,30400.0,29750.0,30350.0,15598600,STB
2023-08-09,31200.0,31200.0,29650.0,29850.0,37886020,STB
2023-08-10,30550.0,31300.0,30550.0,31150.0,13398690,STB
2023-08-11,31850.0,32100.0,30550.0,30750.0,35658910,STB
2023-08-14,31900.0,32000.0,31500.0,31900.0,16893150,STB
2023-08-15,31500.0,32000.0,31450.0,31900.0,19408820,STB
2023-08-16,32900.0,32900.0,31200.0,31500.0,45033630,STB
2023-08-17,32350.0,32800.0,32250.0,32600.0,14884200,STB
2023-08-18,31300.0,32450.0,30300.0,32100.0,45170610,STB
2023-08-21,31800.0,32700.0,31300.0,31600.0,36013980,STB
2023-08-22,32150.0,32150.0,30500.0,32000.0,32940990,STB
2023-08-23,30900.0,32200.0,30750.0,32100.0,39433930,STB
2023-08-24,31550.0,31700.0,30900.0,31100.0,14088430,STB
2023-08-25,31100.0,31500.0,30950.0,31300.0,18936510,STB
2023-08-28,31650.0,31900.0,30950.0,31150.0,18698300,STB
2023-08-29,31750.0,31900.0,31350.0,31800.0,17862300,STB
2023-08-30,32500.0,32500.0,31800.0,31800.0,27367000,STB
2023-08-31,32650.0,32650.0,32350.0,32500.0,18726700,STB
2023-09-05,32700.0,33150.0,32400.0,32700.0,23384900,STB
2023-09-06,33050.0,33050.0,32150.0,32600.0,24004500,STB
2023-09-07,33000.0,33250.0,32650.0,33000.0,21545300,STB
2023-09-08,32500.0,32950.0,32500.0,32800.0,19307110,STB
2023-09-11,31600.0,32700.0,31550.0,32700.0,32699500,STB
2023-09-12,32350.0,32350.0,31350.0,31800.0,14737200,STB
2023-09-13,31950.0,32550.0,31850.0,32500.0,17037500,STB
2023-09-14,31800.0,32450.0,31800.0,32000.0,14940900,STB
2023-09-15,32500.0,33150.0,32100.0,32300.0,35096000,STB
2023-09-18,32600.0,33050.0,32300.0,32300.0,15196000,STB
2023-09-19,33300.0,33600.0,32650.0,32700.0,33669810,STB
2023-09-20,33250.0,33550.0,33200.0,33300.0,10589700,STB
2023-09-21,32350.0,33700.0,32350.0,33200.0,31049800,STB
2023-09-22,32900.0,33000.0,31350.0,32000.0,36016000,STB
2023-09-25,31650.0,33150.0,31400.0,32800.0,32245800,STB
2023-09-26,31350.0,32200.0,31350.0,31950.0,17076300,STB
2023-09-27,31800.0,31800.0,30550.0,31500.0,26094500,STB
2023-09-28,30750.0,31700.0,30450.0,31700.0,29418900,STB
2023-09-29,30650.0,31250.0,30650.0,31000.0,12280500,STB
2023-10-02,30850.0,31100.0,30600.0,30750.0,12415000,STB
2023-10-03,29200.0,30650.0,29050.0,30650.0,33420930,STB
2023-10-04,30200.0,30600.0,28850.0,28900.0,21204450,STB
2023-10-05,29900.0,30350.0,29850.0,30100.0,10308820,STB
2023-10-06,30950.0,30950.0,29650.0,29850.0,13136100,STB
2023-10-09,31200.0,31300.0,30600.0,30950.0,9255711,STB
2023-10-10,31250.0,31650.0,31250.0,31350.0,14138500,STB
2023-10-11,31750.0,31800.0,31150.0,31250.0,8362806,STB
2023-10-12,31600.0,31950.0,31300.0,31950.0,8190505,STB
2023-10-13,31500.0,31600.0,31000.0,31200.0,11308800,STB
2023-10-16,30200.0,31450.0,30200.0,31400.0,25870910,STB
2023-10-17,30000.0,30700.0,30000.0,30450.0,15770400,STB
2023-10-18,29700.0,30300.0,29350.0,30100.0,22147610,STB
2023-10-19,29000.0,29900.0,28950.0,29500.0,22421700,STB
2023-10-20,30100.0,30300.0,28850.0,29000.0,20503900,STB
2023-10-23,29700.0,30100.0,29400.0,29800.0,15702000,STB
2023-10-24,30000.0,30200.0,29750.0,30000.0,11951200,STB
2023-10-25,29550.0,30200.0,29550.0,30000.0,9074600,STB
2023-10-26,28100.0,29200.0,27700.0,29000.0,41857400,STB
2023-10-27,28700.0,29250.0,28150.0,28550.0,17878600,STB
2023-10-30,27000.0,28800.0,27000.0,28750.0,21871700,STB
2023-10-31,27000.0,27550.0,26550.0,27100.0,27998300,STB
2023-11-01,27650.0,27700.0,27100.0,27500.0,8556100,STB
2023-11-02,29000.0,29050.0,27900.0,27950.0,15771400,STB
2023-11-03,28500.0,29200.0,28400.0,29200.0,19090700,STB
2023-11-06,29450.0,29500.0,28600.0,28650.0,27745600,STB
2023-11-07,29000.0,29300.0,28900.0,29150.0,11144900,STB
2023-11-08,30000.0,30100.0,28750.0,28900.0,20906400,STB
2023-11-09,29650.0,30300.0,29650.0,30050.0,23477400,STB
2023-11-10,29500.0,30000.0,29250.0,29400.0,15739800,STB
2023-11-13,29250.0,29600.0,29000.0,29500.0,23212800,STB
2023-11-14,30000.0,30450.0,29500.0,29600.0,20566200,STB
2023-11-15,30000.0,30700.0,29800.0,30600.0,22967100,STB
2023-11-16,30200.0,30200.0,29750.0,29900.0,11613300,STB
2023-11-17,29350.0,30400.0,29050.0,30250.0,22314800,STB
2023-11-20,29200.0,29450.0,28700.0,28700.0,18040800,STB
2023-11-21,29300.0,29600.0,29100.0,29550.0,7061500,STB
2023-11-22,29100.0,29450.0,28750.0,29300.0,22780700,STB
2023-11-23,28200.0,29300.0,28200.0,29150.0,16575800,STB
2023-11-24,28300.0,28400.0,27500.0,28400.0,23849400,STB
2023-11-27,27400.0,28200.0,27400.0,28200.0,19908300,STB
2023-11-28,28150.0,28150.0,26850.0,27500.0,18054800,STB
2023-11-29,27800.0,28250.0,27800.0,28050.0,12029500,STB
2023-11-30,27500.0,28100.0,27500.0,27800.0,13608300,STB
2023-12-01,27500.0,27650.0,27050.0,27500.0,14545000,STB
2023-12-04,28200.0,28350.0,27550.0,27600.0,19614700,STB
2023-12-05,27800.0,28300.0,27800.0,28150.0,13499600,STB
2023-12-06,28100.0,28100.0,27700.0,27700.0,14176100,STB
2023-12-07,28550.0,28950.0,28050.0,28300.0,29322200,STB
2023-12-08,28200.0,28850.0,28200.0,28700.0,14678400,STB
2023-12-11,27850.0,28400.0,27850.0,28300.0,14344500,STB
2023-12-12,28000.0,28100.0,27800.0,27950.0,6953400,STB
2023-12-13,27450.0,28200.0,27450.0,28000.0,20638600,STB
2023-12-15,27100.0,27450.0,27050.0,27100.0,12858200,STB
2023-12-18,26300.0,27200.0,26300.0,27100.0,21729000,STB
2023-12-19,26600.0,26600.0,25850.0,26300.0,18410900,STB
2023-12-20,26950.0,26950.0,26450.0,26700.0,9797200,STB
2023-12-21,26600.0,26850.0,26500.0,26750.0,10388700,STB
2023-12-22,27200.0,27450.0,26300.0,26600.0,23831300,STB
2023-12-25,27500.0,27800.0,27250.0,27250.0,13791000,STB
2023-12-26,27500.0,27600.0,27150.0,27600.0,13897000,STB
2023-12-27,27400.0,27650.0,27350.0,27500.0,11275200,STB
2023-12-28,27600.0,27800.0,27350.0,27450.0,10780400,STB
2023-12-29,27950.0,28100.0,27600.0,27650.0,16499400,STB
2024-01-02,27750.0,28150.0,27750.0,28000.0,14813300,STB
2024-01-03,28500.0,28500.0,27600.0,27750.0,20090700,STB
2024-01-04,28600.0,29550.0,28500.0,28600.0,31484000,STB
2024-01-05,29300.0,29450.0,28850.0,29000.0,31291500,STB
2024-01-08,29200.0,29650.0,29000.0,29600.0,16388600,STB
2024-01-09,29200.0,29500.0,29100.0,29200.0,16760900,STB
2024-01-10,29450.0,29800.0,29100.0,29100.0,25102500,STB
2024-01-11,29500.0,29950.0,29200.0,29700.0,24549200,STB
2024-01-12,29900.0,30150.0,29100.0,29300.0,41145100,STB
2024-01-15,29800.0,30250.0,29700.0,30100.0,13267500,STB
2024-01-16,29900.0,29900.0,29600.0,29750.0,13319500,STB
2024-01-17,29700.0,30050.0,29700.0,29900.0,15239500,STB
2024-01-19,30300.0,30300.0,29950.0,30000.0,19382800,STB
2024-01-22,30250.0,30600.0,30150.0,30500.0,13830000,STB
2024-01-23,30500.0,30700.0,30250.0,30350.0,19926900,STB
2024-01-24,30750.0,31250.0,30400.0,30450.0,25678500,STB
2024-01-25,30500.0,31000.0,30300.0,31000.0,17446300,STB
2024-01-26,30300.0,30700.0,30200.0,30700.0,17489100,STB
2024-01-29,30350.0,30650.0,30300.0,30300.0,8935200,STB
2024-01-30,30700.0,30700.0,30300.0,30350.0,11807400,STB
2024-01-31,29900.0,30900.0,29800.0,30750.0,34456400,STB
2024-02-01,29800.0,30150.0,29700.0,29900.0,11604100,STB
2024-02-02,29900.0,30150.0,29750.0,29950.0,10703500,STB
2024-02-05,30600.0,30850.0,29850.0,30000.0,20315900,STB
2024-02-06,30800.0,31100.0,30700.0,30800.0,15373200,STB
2024-02-07,31100.0,31200.0,30750.0,30750.0,12202200,STB
2024-02-15,31250.0,31700.0,31000.0,31200.0,17188200,STB
2024-02-16,30800.0,31400.0,30750.0,31300.0,20883800,STB
2024-02-19,30700.0,30950.0,30450.0,30950.0,16273300,STB
2024-02-20,30700.0,31050.0,30550.0,30700.0,16318900,STB
2024-02-21,31500.0,32000.0,30850.0,31000.0,45678100,STB
2024-02-22,31050.0,31500.0,31000.0,31400.0,15526000,STB
2024-02-23,30650.0,31550.0,30650.0,31150.0,33551000,STB
2024-02-26,30500.0,30750.0,30150.0,30650.0,24763200,STB
2024-02-27,30750.0,30850.0,30350.0,30600.0,15451600,STB
2024-02-28,31400.0,31500.0,30750.0,30850.0,28484800,STB
2024-02-29,31550.0,31800.0,31100.0,31600.0,23713600,STB
2024-03-01,31950.0,32200.0,31700.0,31750.0,27190200,STB
2024-03-04,31750.0,32200.0,31650.0,32100.0,17207800,STB
2024-03-05,31900.0,31950.0,31550.0,31750.0,12476000,STB
2024-03-06,31550.0,32150.0,31350.0,31800.0,18418500,STB
2024-03-07,31300.0,31600.0,31150.0,31550.0,17422800,STB
2024-03-08,30650.0,31500.0,30600.0,31350.0,34910800,STB
2024-03-11,30200.0,30700.0,30100.0,30600.0,20552600,STB
2024-03-12,30250.0,30550.0,30100.0,30100.0,13290300,STB
2024-03-13,30850.0,30850.0,30150.0,30300.0,16466100,STB
2024-03-14,30450.0,30950.0,30400.0,30900.0,16242300,STB
2024-03-15,30500.0,30750.0,30200.0,30450.0,17494500,STB
2024-03-18,30250.0,30700.0,29700.0,30500.0,26204600,STB
2024-03-19,30400.0,30550.0,29900.0,30300.0,13244500,STB
2024-03-20,31150.0,31250.0,30150.0,30400.0,28332700,STB
2024-03-21,31500.0,31500.0,31100.0,31250.0,15916500,STB
2024-03-22,31650.0,32400.0,31550.0,31650.0,33033900,STB
2024-03-25,30850.0,31700.0,30800.0,31600.0,25301500,STB
2024-03-26,31000.0,31000.0,30750.0,30800.0,19366000,STB
2024-03-27,30900.0,31200.0,30650.0,31000.0,15270500,STB
2024-03-28,32000.0,32000.0,30800.0,31200.0,32067700,STB
2024-03-29,31600.0,32600.0,31600.0,32250.0,34619500,STB
2024-04-01,31400.0,31700.0,31050.0,31500.0,24211300,STB
2024-04-02,30200.0,30950.0,29600.0,30500.0,105089800,STB
2024-04-03,30100.0,30800.0,30100.0,30500.0,30357600,STB
2024-04-04,29700.0,30200.0,29650.0,30100.0,30271800,STB
2024-04-05,29600.0,29850.0,29150.0,29500.0,25476900,STB
2024-04-08,29000.0,29450.0,28950.0,29300.0,26890900,STB
2024-04-09,29150.0,29250.0,28700.0,29000.0,17970600,STB
2024-04-10,29100.0,29450.0,29100.0,29300.0,14930400,STB
2024-04-11,28850.0,29100.0,28750.0,28900.0,10462800,STB
2024-04-12,29100.0,29400.0,28900.0,29100.0,16215100,STB
2024-04-15,27500.0,29400.0,27500.0,29000.0,24337900,STB
2024-04-16,27300.0,27800.0,27200.0,27650.0,22651800,STB
2024-04-17,26800.0,27600.0,26800.0,27600.0,12981400,STB
2024-04-19,26800.0,28000.0,26150.0,26400.0,23052500,STB
2024-04-22,27650.0,28150.0,27100.0,27400.0,13422600,STB
2024-04-23,27800.0,28150.0,27550.0,27550.0,18401000,STB
2024-04-24,28600.0,28600.0,27800.0,27900.0,13991900,STB
2024-04-25,28450.0,28650.0,28200.0,28600.0,10180100,STB
2024-04-26,28200.0,28950.0,28100.0,28250.0,11932400,STB
2024-05-02,27600.0,28350.0,27500.0,28350.0,10054400,STB
2024-05-03,27550.0,28050.0,27500.0,27800.0,8851200,STB
2024-05-06,28100.0,28150.0,27650.0,27950.0,8910000,STB
2024-05-07,28300.0,28350.0,28100.0,28150.0,8585700,STB
2024-05-08,27950.0,28350.0,27850.0,28300.0,9279100,STB
2024-05-09,27800.0,28150.0,27800.0,28000.0,7577300,STB
2024-05-10,27600.0,28000.0,27600.0,27900.0,7003400,STB
2024-05-13,27250.0,27700.0,27200.0,27700.0,8671600,STB
2024-05-14,27250.0,27550.0,27200.0,27300.0,7458600,STB
2024-05-15,27800.0,27900.0,27300.0,27350.0,9943400,STB
2024-05-16,28400.0,28650.0,28100.0,28100.0,16790800,STB
2024-05-17,28500.0,28550.0,28300.0,28500.0,7280700,STB
2024-05-20,28300.0,28750.0,28200.0,28750.0,10164400,STB
2024-05-21,28300.0,28450.0,27850.0,28300.0,10117400,STB
2024-05-22,28000.0,28400.0,27950.0,28300.0,7853200,STB
2024-05-23,28550.0,28550.0,27700.0,27900.0,10710600,STB
2024-05-24,28700.0,29250.0,28300.0,28450.0,28342000,STB
2024-05-27,28700.0,28950.0,28350.0,28800.0,6564000,STB
2024-05-28,28850.0,29000.0,28600.0,28800.0,9012300,STB
2024-05-29,28250.0,28900.0,28250.0,28900.0,10808900,STB
2024-05-30,27850.0,28250.0,27600.0,28000.0,16001700,STB
2024-05-31,27850.0,28200.0,27800.0,28050.0,5567800,STB
2024-06-03,29750.0,29750.0,28100.0,28100.0,28987800,STB
2024-06-04,29950.0,30600.0,29850.0,30500.0,23621100,STB
2024-06-05,29600.0,30400.0,29600.0,30000.0,15295100,STB
2024-06-06,30700.0,31100.0,29650.0,29950.0,31379700,STB
2024-06-07,30750.0,31100.0,30700.0,30700.0,12983500,STB
2024-06-10,31100.0,31700.0,31050.0,31200.0,15241800,STB
2024-06-11,31200.0,31350.0,30700.0,31200.0,14064100,STB
2024-06-12,31350.0,31350.0,30900.0,31250.0,11308500,STB
2024-06-13,31650.0,31900.0,31250.0,31500.0,19842400,STB
2024-06-14,30550.0,31900.0,30550.0,31650.0,15915800,STB
2024-06-17,30500.0,30800.0,30250.0,30400.0,14726900,STB
2024-06-18,30550.0,31150.0,30550.0,30550.0,11579400,STB
2024-06-19,30900.0,31200.0,30450.0,30600.0,13605100,STB
2024-06-20,30750.0,31100.0,30000.0,31100.0,24298600,STB
2024-06-21,30650.0,31350.0,30450.0,30700.0,11788900,STB
2024-06-24,29500.0,30750.0,29400.0,30650.0,20348400,STB
2024-06-25,29600.0,29800.0,29250.0,29700.0,11449300,STB
2024-06-26,29500.0,29650.0,28950.0,29400.0,14626700,STB
2024-06-27,29200.0,29500.0,29100.0,29300.0,6835800,STB
2024-06-28,28800.0,29400.0,28800.0,29050.0,10284700,STB
2024-07-01,29300.0,29350.0,28800.0,29000.0,5212400,STB
2024-07-02,29600.0,29750.0,29250.0,29350.0,5431700,STB
2024-07-03,29900.0,30100.0,29550.0,29550.0,6484600,STB
2024-07-04,29900.0,29950.0,29600.0,29900.0,4518800,STB
2024-07-05,30100.0,30150.0,29600.0,29900.0,6500200,STB
2024-07-08,30150.0,30300.0,29750.0,30000.0,22848600,STB
2024-07-09,30350.0,30400.0,29950.0,30150.0,11960500,STB
2024-07-10,29850.0,30450.0,29850.0,30350.0,7896500,STB
2024-07-11,29850.0,30150.0,29850.0,30000.0,16548800,STB
2024-07-12,29750.0,30150.0,29700.0,30000.0,9773900,STB
2024-07-15,29750.0,29950.0,29600.0,29800.0,14795700,STB
2024-07-16,29900.0,30200.0,29750.0,29750.0,7816800,STB
2024-07-17,30400.0,31200.0,29950.0,30100.0,25058400,STB
2024-07-18,30600.0,30600.0,29950.0,30400.0,21855700,STB
2024-07-19,30300.0,30850.0,30150.0,30550.0,8190200,STB
2024-07-22,30000.0,30600.0,29900.0,30300.0,22644710,STB
2024-07-23,29000.0,30300.0,29000.0,30100.0,11984600,STB
2024-07-24,29200.0,29450.0,28600.0,29000.0,12412500,STB
2024-07-25,28800.0,29150.0,28600.0,29150.0,8729600,STB
2024-07-26,29100.0,29100.0,28750.0,28800.0,5366200,STB
2024-07-29,29100.0,29400.0,28800.0,29200.0,5947800,STB
2024-07-30,28900.0,29150.0,28800.0,29050.0,4458200,STB
2024-07-31,29000.0,29250.0,28850.0,29000.0,6032600,STB
2024-08-01,28050.0,29250.0,28050.0,29000.0,11998200,STB
2024-08-02,28400.0,28550.0,27950.0,28000.0,10783600,STB
2024-08-05,27200.0,28400.0,27000.0,28200.0,21048700,STB
2024-08-06,28400.0,28450.0,27300.0,27550.0,10313400,STB
2024-08-07,28400.0,28500.0,27900.0,28400.0,7957500,STB
2024-08-08,28250.0,28600.0,28000.0,28050.0,5940500,STB
2024-08-09,28850.0,28950.0,28200.0,28650.0,9945304,STB
2024-08-12,29200.0,29350.0,28600.0,28850.0,9701500,STB
2024-08-13,29150.0,29500.0,29150.0,29200.0,7059600,STB
2024-08-14,29200.0,29400.0,29200.0,29250.0,5866500,STB
2024-08-15,28950.0,29300.0,28750.0,29200.0,3915700,STB
2024-08-16,29350.0,29450.0,28950.0,28950.0,8323900,STB
2024-08-19,29650.0,29700.0,29350.0,29500.0,6192100,STB
2024-08-20,29650.0,29800.0,29500.0,29650.0,6480400,STB
2024-08-21,29950.0,29950.0,29400.0,29650.0,9081200,STB
2024-08-22,29900.0,30050.0,29800.0,30000.0,4940600,STB
2024-08-23,29950.0,30000.0,29650.0,29900.0,5876500,STB
2024-08-26,29750.0,30200.0,29750.0,30050.0,7701300,STB
2024-08-28,29550.0,29850.0,29550.0,29700.0,4675800,STB
2024-08-29,30450.0,30900.0,29650.0,29650.0,25493800,STB
2024-08-30,30550.0,30650.0,30350.0,30550.0,5079700,STB
2024-09-04,30100.0,30400.0,29950.0,30400.0,9528600,STB
2024-09-05,29600.0,30150.0,29400.0,30100.0,10457600,STB
2024-09-06,29900.0,29900.0,29500.0,29550.0,8550100,STB
2024-09-09,29500.0,29750.0,29500.0,29650.0,4193600,STB
2024-09-10,29200.0,29750.0,29150.0,29700.0,7772100,STB
2024-09-11,29600.0,29700.0,29100.0,29150.0,6358300,STB
2024-09-12,29700.0,29800.0,29550.0,29650.0,5982700,STB
2024-09-13,29800.0,29950.0,29550.0,29700.0,9758600,STB
2024-09-16,29550.0,29900.0,29550.0,29800.0,4878700,STB
2024-09-17,29850.0,29850.0,29450.0,29650.0,9358400,STB
2024-09-18,30250.0,30600.0,29800.0,29850.0,15209700,STB
2024-09-19,30500.0,30600.0,30300.0,30350.0,7185600,STB
2024-09-20,30850.0,31300.0,30600.0,30700.0,23334300,STB
2024-09-23,30800.0,31300.0,30800.0,30900.0,6107200,STB
2024-09-24,31850.0,32050.0,30800.0,30850.0,30939400,STB
2024-09-25,32700.0,32700.0,31850.0,32000.0,29117000,STB
2024-09-26,32750.0,33200.0,32600.0,32800.0,25868600,STB
2024-09-27,33600.0,33650.0,32800.0,32900.0,23107200,STB
2024-09-30,33350.0,33650.0,33200.0,33550.0,12432400,STB
